pair_id,team_a_code,team_a_name,team_b_code,team_b_name,pool_key,event_date,Event,source_file,source_row_number,winner_code,winner_name,point_margin_team_a,set_margin_team_a,meeting_number
B18BVJVB1NE__B18NESVC3NE,B18BVJVB1NE,Blast 18 Fire,B18NESVC3NE,NE Storm 18 Tornado,B18,2026-01-17,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,75,B18BVJVB1NE,Blast 18 Fire,22.0,2.0,1
B18BVJVB1NE__B18NEVBC2NE,B18BVJVB1NE,Blast 18 Fire,B18NEVBC2NE,NEVBC Boys 18.2,B18,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,133,B18BVJVB1NE,Blast 18 Fire,14.0,2.0,1
B18BVJVB1NE__B18PVJVB3NE,B18BVJVB1NE,Blast 18 Fire,B18PVJVB3NE,PV Boys 18 3,B18,2026-01-17,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,66,B18BVJVB1NE,Blast 18 Fire,17.0,1.0,1
B18BVJVB1NE__B18RRJVB1NE,B18BVJVB1NE,Blast 18 Fire,B18RRJVB1NE,Boston United Boys 18 1,B18,2025-11-22,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,95,B18BVJVB1NE,Blast 18 Fire,15.0,1.0,1
B18BVJVB1NE__B18RRJVB1NE,B18BVJVB1NE,Blast 18 Fire,B18RRJVB1NE,Boston United Boys 18 1,B18,2025-11-23,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,176,B18RRJVB1NE,Boston United Boys 18 1,-4.0,-1.0,2
B18BVJVB1NE__B18RRJVB2NE,B18BVJVB1NE,Blast 18 Fire,B18RRJVB2NE,Boston United Boys 18 Select 1,B18,2026-01-19,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,203,B18BVJVB1NE,Blast 18 Fire,24.0,2.0,1
B18BVJVB1NE__B18RRJVB2NE,B18BVJVB1NE,Blast 18 Fire,B18RRJVB2NE,Boston United Boys 18 Select 1,B18,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,137,B18BVJVB1NE,Blast 18 Fire,25.0,2.0,2
B18BVJVB1NE__B18SJJVB1NE,B18BVJVB1NE,Blast 18 Fire,B18SJJVB1NE,SMASH Boys 18-1,B18,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,255,B18SJJVB1NE,SMASH Boys 18-1,-22.0,-2.0,1
B18BVJVB1NE__B18SJVBC2NE,B18BVJVB1NE,Blast 18 Fire,B18SJVBC2NE,South County Juniors Boys 18's Gold,B18,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,243,B18BVJVB1NE,Blast 18 Fire,15.0,2.0,1
B18BVJVB1NE__B18VTVBC1NE,B18BVJVB1NE,Blast 18 Fire,B18VTVBC1NE,VTV 18 1,B18,2026-01-17,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,82,B18VTVBC1NE,VTV 18 1,-11.0,-1.0,1
B18BVJVB1NE__B18VTVBC1NE,B18BVJVB1NE,Blast 18 Fire,B18VTVBC1NE,VTV 18 1,B18,2026-01-19,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,206,B18BVJVB1NE,Blast 18 Fire,15.0,2.0,2
B18BVJVB2NE__B18LHVBC2NE,B18BVJVB2NE,Blast 18 Blaze,B18LHVBC2NE,LHV Boys 18-2 Blitz,B18,2025-11-22,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,93,B18LHVBC2NE,LHV Boys 18-2 Blitz,-18.0,-2.0,1
B18BVJVB2NE__B18LHVBC2NE,B18BVJVB2NE,Blast 18 Blaze,B18LHVBC2NE,LHV Boys 18-2 Blitz,B18,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,197,B18LHVBC2NE,LHV Boys 18-2 Blitz,-24.0,-2.0,2
B18BVJVB2NE__B18LHVBC3NE,B18BVJVB2NE,Blast 18 Blaze,B18LHVBC3NE,LHV Boys 18-3 Thunder,B18,2026-01-18,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,161,B18LHVBC3NE,LHV Boys 18-3 Thunder,-22.0,-2.0,1
B18BVJVB2NE__B18LHVBC3NE,B18BVJVB2NE,Blast 18 Blaze,B18LHVBC3NE,LHV Boys 18-3 Thunder,B18,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,202,B18LHVBC3NE,LHV Boys 18-3 Thunder,-8.0,-1.0,2
B18BVJVB2NE__B18MMVBC2NE,B18BVJVB2NE,Blast 18 Blaze,B18MMVBC2NE,Mayhem 18 2,B18,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,209,B18MMVBC2NE,Mayhem 18 2,-21.0,-2.0,1
B18BVJVB2NE__B18MVNER2NE,B18BVJVB2NE,Blast 18 Blaze,B18MVNER2NE,Meraki VB 18 2,B18,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,105,B18MVNER2NE,Meraki VB 18 2,-18.0,-2.0,1
B18BVJVB2NE__B18NESVC2NE,B18BVJVB2NE,Blast 18 Blaze,B18NESVC2NE,NE Storm 18 Squall,B18,2025-11-22,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,85,B18NESVC2NE,NE Storm 18 Squall,-12.0,-2.0,1
B18BVJVB2NE__B18NESVC2NE,B18BVJVB2NE,Blast 18 Blaze,B18NESVC2NE,NE Storm 18 Squall,B18,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,101,B18NESVC2NE,NE Storm 18 Squall,-11.0,-2.0,2
B18BVJVB2NE__B18NEVBC2NE,B18BVJVB2NE,Blast 18 Blaze,B18NEVBC2NE,NEVBC Boys 18.2,B18,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,231,B18NEVBC2NE,NEVBC Boys 18.2,-20.0,-2.0,1
B18BVJVB2NE__B18NEVBC3NE,B18BVJVB2NE,Blast 18 Blaze,B18NEVBC3NE,NEVBC Boys 18 Blue,B18,2025-11-23,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,165,B18BVJVB2NE,Blast 18 Blaze,5.0,1.0,1
B18BVJVB2NE__B18PVJVB2NE,B18BVJVB2NE,Blast 18 Blaze,B18PVJVB2NE,PV Boys 18 2,B18,2026-01-17,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,80,B18PVJVB2NE,PV Boys 18 2,-24.0,-2.0,1
B18BVJVB2NE__B18PVJVB3NE,B18BVJVB2NE,Blast 18 Blaze,B18PVJVB3NE,PV Boys 18 3,B18,2026-01-18,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,155,B18PVJVB3NE,PV Boys 18 3,-11.0,-2.0,1
B18BVJVB2NE__B18PVJVB4NE,B18BVJVB2NE,Blast 18 Blaze,B18PVJVB4NE,PV Boys 18 4,B18,2026-01-19,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,205,B18PVJVB4NE,PV Boys 18 4,-17.0,-2.0,1
B18BVJVB2NE__B18PVJVB4NE,B18BVJVB2NE,Blast 18 Blaze,B18PVJVB4NE,PV Boys 18 4,B18,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,184,B18PVJVB4NE,PV Boys 18 4,-8.0,-2.0,2
B18BVJVB2NE__B18RRJVB1NE,B18BVJVB2NE,Blast 18 Blaze,B18RRJVB1NE,Boston United Boys 18 1,B18,2026-01-18,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,144,B18RRJVB1NE,Boston United Boys 18 1,-17.0,-2.0,1
B18BVJVB2NE__B18SAVBC1XL,B18BVJVB2NE,Blast 18 Blaze,B18SAVBC1XL,Sporting Albany Boys 18u,B18,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,220,B18SAVBC1XL,Sporting Albany Boys 18u,-14.0,-2.0,1
B18BVJVB2NE__B18SJVBC2NE,B18BVJVB2NE,Blast 18 Blaze,B18SJVBC2NE,South County Juniors Boys 18's Gold,B18,2025-11-22,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,77,B18SJVBC2NE,South County Juniors Boys 18's Gold,-25.0,-2.0,1
B18BVJVB2NE__B18TTVBC1NE,B18BVJVB2NE,Blast 18 Blaze,B18TTVBC1NE,SLAM 18 1 Boys,B18,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,216,B18BVJVB2NE,Blast 18 Blaze,7.0,1.0,1
B18BVJVB2NE__B18TTVBC2NE,B18BVJVB2NE,Blast 18 Blaze,B18TTVBC2NE,SLAM 18 2 Boys,B18,2025-11-23,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,163,B18TTVBC2NE,SLAM 18 2 Boys,-22.0,-2.0,1
B18CAPIT1XL__B18LCVBC2GE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18LCVBC2GE,Legacy Boys 18 Premier Anthony,B18,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1381,B18CAPIT1XL,CSVC 18 HAYSTACK,15.0,2.0,1
B18CAPIT1XL__B18LHVBC2NE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18LHVBC2NE,LHV Boys 18-2 Blitz,B18,2026-01-18,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,152,B18CAPIT1XL,CSVC 18 HAYSTACK,13.0,2.0,1
B18CAPIT1XL__B18LHVBC3NE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18LHVBC3NE,LHV Boys 18-3 Thunder,B18,2026-01-17,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,72,B18CAPIT1XL,CSVC 18 HAYSTACK,10.0,2.0,1
B18CAPIT1XL__B18MCJVB1NE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18MCJVB1NE,Mill City 18's,B18,2025-12-21,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,103,B18CAPIT1XL,CSVC 18 HAYSTACK,3.0,1.0,1
B18CAPIT1XL__B18NESVC2NE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18NESVC2NE,NE Storm 18 Squall,B18,2026-01-17,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,64,B18CAPIT1XL,CSVC 18 HAYSTACK,14.0,2.0,1
B18CAPIT1XL__B18NESVC2NE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18NESVC2NE,NE Storm 18 Squall,B18,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,219,B18CAPIT1XL,CSVC 18 HAYSTACK,12.0,2.0,2
B18CAPIT1XL__B18NEVBC3NE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18NEVBC3NE,NEVBC Boys 18 Blue,B18,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,108,B18CAPIT1XL,CSVC 18 HAYSTACK,16.0,2.0,1
B18CAPIT1XL__B18NEVBC3NE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18NEVBC3NE,NEVBC Boys 18 Blue,B18,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,212,B18CAPIT1XL,CSVC 18 HAYSTACK,19.0,2.0,2
B18CAPIT1XL__B18NYCIV2GE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18NYCIV2GE,NYC Impact 18 Travel,B18,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1795,B18CAPIT1XL,CSVC 18 HAYSTACK,10.0,1.0,1
B18CAPIT1XL__B18PINVA1GE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18PINVA1GE,PVA Boys 18 National,B18,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,679,B18CAPIT1XL,CSVC 18 HAYSTACK,11.0,2.0,1
B18CAPIT1XL__B18PVJVB2NE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18PVJVB2NE,PV Boys 18 2,B18,2025-12-20,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,58,B18CAPIT1XL,CSVC 18 HAYSTACK,7.0,2.0,1
B18CAPIT1XL__B18PVJVB2NE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18PVJVB2NE,PV Boys 18 2,B18,2025-12-21,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,101,B18CAPIT1XL,CSVC 18 HAYSTACK,11.0,2.0,2
B18CAPIT1XL__B18PVJVB4NE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18PVJVB4NE,PV Boys 18 4,B18,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,115,B18CAPIT1XL,CSVC 18 HAYSTACK,7.0,1.0,1
B18CAPIT1XL__B18RAPTO1GE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18RAPTO1GE,NYC Raptors 18 Black,B18,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1393,B18CAPIT1XL,CSVC 18 HAYSTACK,11.0,2.0,1
B18CAPIT1XL__B18RRJVB2NE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18RRJVB2NE,Boston United Boys 18 Select 1,B18,2026-01-17,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,84,B18CAPIT1XL,CSVC 18 HAYSTACK,16.0,2.0,1
B18CAPIT1XL__B18SJJVB2NE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18SJJVB2NE,SMASH Boys 18's Force,B18,2025-12-20,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,52,B18SJJVB2NE,SMASH Boys 18's Force,-6.0,-2.0,1
B18CAPIT1XL__B18SPTMC3GE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18SPTMC3GE,Sportime 18 3,B18,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,667,B18CAPIT1XL,CSVC 18 HAYSTACK,12.0,2.0,1
B18CAPIT1XL__B18TUSVA1GE,B18CAPIT1XL,CSVC 18 HAYSTACK,B18TUSVA1GE,Train Up VB 18 1,B18,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,659,B18CAPIT1XL,CSVC 18 HAYSTACK,10.0,2.0,1
B18CAPIT1XL__B18VENGE1OV,B18CAPIT1XL,CSVC 18 HAYSTACK,B18VENGE1OV,18 - Lusher,B18,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1384,B18VENGE1OV,18 - Lusher,-9.0,-1.0,1
B18CAPIT1XL__B18VENGE1OV,B18CAPIT1XL,CSVC 18 HAYSTACK,B18VENGE1OV,18 - Lusher,B18,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1804,B18VENGE1OV,18 - Lusher,-8.0,-2.0,2
B18CORE11GE__B18DSTJN1GE,B18CORE11GE,CORE Boys 18 Platinum,B18DSTJN1GE,Downstate (N-B) 18 Cobras,B18,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,715,B18CORE11GE,CORE Boys 18 Platinum,19.0,2.0,1
B18CORE11GE__B18LCVBC1GE,B18CORE11GE,CORE Boys 18 Platinum,B18LCVBC1GE,Legacy Boys 18 National,B18,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1423,B18LCVBC1GE,Legacy Boys 18 National,-2.0,-1.0,1
B18CORE11GE__B18NYCIV1GE,B18CORE11GE,CORE Boys 18 Platinum,B18NYCIV1GE,NYC Impact 18 National,B18,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,721,B18CORE11GE,CORE Boys 18 Platinum,9.0,2.0,1
B18CORE11GE__B18PWRSP1SU,B18CORE11GE,CORE Boys 18 Platinum,B18PWRSP1SU,PSA Power 18,B18,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1433,B18PWRSP1SU,PSA Power 18,-6.0,-1.0,1
B18CORE11GE__B18SPTMC2GE,B18CORE11GE,CORE Boys 18 Platinum,B18SPTMC2GE,Sportime 18 2,B18,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1824,B18SPTMC2GE,Sportime 18 2,1.0,-1.0,1
B18CORE11GE__B18UNVBC1NE,B18CORE11GE,CORE Boys 18 Platinum,B18UNVBC1NE,Unity 18 Boys National Vikings,B18,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,711,B18CORE11GE,CORE Boys 18 Platinum,15.0,2.0,1
B18CORE11GE__B18UNVBC1NE,B18CORE11GE,CORE Boys 18 Platinum,B18UNVBC1NE,Unity 18 Boys National Vikings,B18,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1437,B18CORE11GE,CORE Boys 18 Platinum,18.0,2.0,2
B18CSJVB1NE__B18HKJVB1NE,B18CSJVB1NE,MEVBC/CT STARS 18 1,B18HKJVB1NE,Husky 18.1,B18,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,188,B18HKJVB1NE,Husky 18.1,-13.0,-1.0,1
B18CSJVB1NE__B18LHVBC1NE,B18CSJVB1NE,MEVBC/CT STARS 18 1,B18LHVBC1NE,LHV Boys 18-1 Rafiki,B18,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,121,B18LHVBC1NE,LHV Boys 18-1 Rafiki,-9.0,-2.0,1
B18CSJVB1NE__B18MCJVB1NE,B18CSJVB1NE,MEVBC/CT STARS 18 1,B18MCJVB1NE,Mill City 18's,B18,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,205,B18MCJVB1NE,Mill City 18's,-14.0,-2.0,1
B18CSJVB1NE__B18MCJVB1NE,B18CSJVB1NE,MEVBC/CT STARS 18 1,B18MCJVB1NE,Mill City 18's,B18,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,232,B18CSJVB1NE,MEVBC/CT STARS 18 1,3.0,1.0,2
B18CSJVB1NE__B18MMVBC1NE,B18CSJVB1NE,MEVBC/CT STARS 18 1,B18MMVBC1NE,Mayhem 18 1,B18,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,185,B18MMVBC1NE,Mayhem 18 1,-8.0,-1.0,1
B18CSJVB1NE__B18NEVBC1NE,B18CSJVB1NE,MEVBC/CT STARS 18 1,B18NEVBC1NE,NEVBC Boys 18.1,B18,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,223,B18NEVBC1NE,NEVBC Boys 18.1,-26.0,-2.0,1
B18CSJVB1NE__B18SJJVB3NE,B18CSJVB1NE,MEVBC/CT STARS 18 1,B18SJJVB3NE,SMASH Boys 18's Surge,B18,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,186,B18SJJVB3NE,SMASH Boys 18's Surge,-15.0,-2.0,1
B18CSJVB1NE__B18SJVBC1NE,B18CSJVB1NE,MEVBC/CT STARS 18 1,B18SJVBC1NE,South County Juniors Boys 18's Blue,B18,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,123,B18SJVBC1NE,South County Juniors Boys 18's Blue,-22.0,-1.0,1
B18CSJVB1NE__B18UNVBC1NE,B18CSJVB1NE,MEVBC/CT STARS 18 1,B18UNVBC1NE,Unity 18 Boys National Vikings,B18,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,228,B18UNVBC1NE,Unity 18 Boys National Vikings,-8.0,-1.0,1
B18CSJVB1NE__B18VTVBC1NE,B18CSJVB1NE,MEVBC/CT STARS 18 1,B18VTVBC1NE,VTV 18 1,B18,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,126,B18VTVBC1NE,VTV 18 1,-11.0,-2.0,1
B18DIGSV1GE__B18MVPVA1NE,B18DIGSV1GE,Digs Boys 18 Red,B18MVPVA1NE,MVP BOS 18 Black,B18,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1425,B18DIGSV1GE,Digs Boys 18 Red,4.0,2.0,1
B18DIGSV1GE__B18NYCIV1GE,B18DIGSV1GE,Digs Boys 18 Red,B18NYCIV1GE,NYC Impact 18 National,B18,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1434,B18NYCIV1GE,NYC Impact 18 National,-5.0,-1.0,1
B18DIGSV1GE__B18NYCVA1GE,B18DIGSV1GE,Digs Boys 18 Red,B18NYCVA1GE,NYC VBA 18 Riverside,B18,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,723,B18DIGSV1GE,Digs Boys 18 Red,9.0,2.0,1
B18DIGSV1GE__B18PWRSP1SU,B18DIGSV1GE,Digs Boys 18 Red,B18PWRSP1SU,PSA Power 18,B18,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,709,B18PWRSP1SU,PSA Power 18,-4.0,-1.0,1
B18DIGSV1GE__B18PWRSP1SU,B18DIGSV1GE,Digs Boys 18 Red,B18PWRSP1SU,PSA Power 18,B18,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1440,B18DIGSV1GE,Digs Boys 18 Red,-7.0,1.0,2
B18DIGSV1GE__B18SJVBC1NE,B18DIGSV1GE,Digs Boys 18 Red,B18SJVBC1NE,South County Juniors Boys 18's Blue,B18,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1822,B18SJVBC1NE,South County Juniors Boys 18's Blue,-9.0,-1.0,1
B18DIGSV1GE__B18SPTMC2GE,B18DIGSV1GE,Digs Boys 18 Red,B18SPTMC2GE,Sportime 18 2,B18,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,717,B18DIGSV1GE,Digs Boys 18 Red,9.0,1.0,1
B18DSTJN1GE__B18LCVBC1GE,B18DSTJN1GE,Downstate (N-B) 18 Cobras,B18LCVBC1GE,Legacy Boys 18 National,B18,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1823,B18LCVBC1GE,Legacy Boys 18 National,-19.0,-2.0,1
B18DSTJN1GE__B18LHVBC1NE,B18DSTJN1GE,Downstate (N-B) 18 Cobras,B18LHVBC1NE,LHV Boys 18-1 Rafiki,B18,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1432,B18LHVBC1NE,LHV Boys 18-1 Rafiki,-4.0,-2.0,1
B18DSTJN1GE__B18NYCIV1GE,B18DSTJN1GE,Downstate (N-B) 18 Cobras,B18NYCIV1GE,NYC Impact 18 National,B18,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,706,B18DSTJN1GE,Downstate (N-B) 18 Cobras,-4.0,1.0,1
B18DSTJN1GE__B18SJVBC1NE,B18DSTJN1GE,Downstate (N-B) 18 Cobras,B18SJVBC1NE,South County Juniors Boys 18's Blue,B18,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1435,B18SJVBC1NE,South County Juniors Boys 18's Blue,-17.0,-2.0,1
B18DSTJN1GE__B18SPTMC2GE,B18DSTJN1GE,Downstate (N-B) 18 Cobras,B18SPTMC2GE,Sportime 18 2,B18,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1431,B18DSTJN1GE,Downstate (N-B) 18 Cobras,11.0,2.0,1
B18DSTJN1GE__B18UNVBC1NE,B18DSTJN1GE,Downstate (N-B) 18 Cobras,B18UNVBC1NE,Unity 18 Boys National Vikings,B18,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,720,B18DSTJN1GE,Downstate (N-B) 18 Cobras,12.0,2.0,1
B18GEVBC1NE__B18HKJVB3NE,B18GEVBC1NE,Generations vbc 18 1,B18HKJVB3NE,Husky 18.3,B18,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,106,B18HKJVB3NE,Husky 18.3,-15.0,-2.0,1
B18GEVBC1NE__B18MVNER2NE,B18GEVBC1NE,Generations vbc 18 1,B18MVNER2NE,Meraki VB 18 2,B18,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,218,B18MVNER2NE,Meraki VB 18 2,-15.0,-2.0,1
B18GEVBC1NE__B18NESVC3NE,B18GEVBC1NE,Generations vbc 18 1,B18NESVC3NE,NE Storm 18 Tornado,B18,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,217,B18NESVC3NE,NE Storm 18 Tornado,-5.0,-1.0,1
B18GEVBC1NE__B18SAVBC1XL,B18GEVBC1NE,Generations vbc 18 1,B18SAVBC1XL,Sporting Albany Boys 18u,B18,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,102,B18SAVBC1XL,Sporting Albany Boys 18u,-10.0,-1.0,1
B18HKJVB1NE__B18LEGIO1XL,B18HKJVB1NE,Husky 18.1,B18LEGIO1XL,TeamLVC Boys 18 Black,B18,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,189,B18LEGIO1XL,TeamLVC Boys 18 Black,-5.0,-2.0,1
B18HKJVB1NE__B18LEGIO1XL,B18HKJVB1NE,Husky 18.1,B18LEGIO1XL,TeamLVC Boys 18 Black,B18,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,129,B18HKJVB1NE,Husky 18.1,9.0,2.0,2
B18HKJVB1NE__B18LHVBC1NE,B18HKJVB1NE,Husky 18.1,B18LHVBC1NE,LHV Boys 18-1 Rafiki,B18,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,196,B18LHVBC1NE,LHV Boys 18-1 Rafiki,-9.0,-2.0,1
B18HKJVB1NE__B18LHVBC1NE,B18HKJVB1NE,Husky 18.1,B18LHVBC1NE,LHV Boys 18-1 Rafiki,B18,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,230,B18HKJVB1NE,Husky 18.1,4.0,1.0,2
B18HKJVB1NE__B18MCJVB1NE,B18HKJVB1NE,Husky 18.1,B18MCJVB1NE,Mill City 18's,B18,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,124,B18HKJVB1NE,Husky 18.1,10.0,2.0,1
B18HKJVB1NE__B18MMVBC1NE,B18HKJVB1NE,Husky 18.1,B18MMVBC1NE,Mayhem 18 1,B18,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,187,B18HKJVB1NE,Husky 18.1,4.0,2.0,1
